time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_donr,OGM_pon,OGM_dop,OGM_dopr,OGM_pop,CAR_dic,CAR_pH,SIL_rsi,CAR_ch4,PHY_cyano,PHY_cyano_IN,PHY_cyano_IP,PHY_green,PHY_green_IN,PHY_green_IP,PHY_diatom,PHY_diatom_IN,PHY_diatom_IP
2000-08-09,-1.356797344,29.61482676,0,253.6055439,0.447074442,0.22469736,0.146778306,30.22342904,349.6916617,0.298409564,0.052080392,-2.089525227,0.595863875,0.004995055,0.290695987,1.237615258,67.79212094,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-10,1.569312939,46.73803872,0,264.2186521,0.551757211,0.104072081,0.058380666,-32.17280125,-294.8388993,-3.298693156,1.158399905,8.018600943,1.618819137,0.015884213,-0.188260347,0.781696849,71.94364196,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-11,1.561934934,19.70232769,0,354.0644131,0.273471838,0.035334142,0.154180569,-38.09779393,40.47513261,-8.901649345,0.993799007,2.662027373,1.898106354,0.019427652,-0.058441524,0.268240154,59.11590943,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-12,2.183360841,25.51468442,0,240.1179905,0.509983997,0.108008845,0.039705335,12.72483757,219.8352018,27.00445172,-0.108207449,2.037861666,2.689961869,0.044906988,0.168563987,0.508869735,82.49610384,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-13,0.740353699,30.53860557,0,271.570688,-0.026783313,0.057635037,0.107290177,40.33622863,27.37593171,9.739704375,1.343186612,9.286661867,1.968921114,0.020029579,0.411937183,0.488187019,54.33548662,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-14,-4.230355287,32.28793463,0,242.0917779,0.290413135,0.178367697,0.063875056,19.87025883,84.95733365,-7.110588473,0.274343397,2.549485047,0.789600679,0.057571799,0.435159957,1.789837455,82.75559869,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-15,1.5458215,16.9400228,0,217.7975889,1.268486884,0.109638187,0.097615137,14.96847484,-22.63449922,-17.80547136,0.176128526,1.513781524,0.903883759,0.094405551,0.33481158,1.046859613,71.34388444,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-16,1.553892987,30.37485619,0,242.3953606,1.094123421,0.069617219,0.010407302,21.46219698,216.3773773,26.13147837,0.553506761,10.60611816,1.940394624,0.050991588,0.699589785,1.843348855,36.32921413,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-17,-0.231574314,16.9384693,0,303.8630735,-0.112171718,0.136983438,0.035461593,29.06227934,200.9761112,28.85309107,0.546057591,4.871544125,2.59103395,-0.016953446,-0.006146772,0.589828952,54.64345209,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-18,3.188476985,36.13096748,0,253.1930317,-0.143505445,-0.013090767,0.107381575,26.01238535,269.1774958,14.04079962,1.959423446,9.001714598,3.544716111,0.099764808,0.64914227,2.560442695,60.38952877,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-19,-0.986834401,26.9393164,0,279.1251954,0.320878305,0.084224759,0.003043123,20.99916288,259.4737736,22.39830452,1.34175691,13.92231635,2.593952457,0.005337699,-0.097717059,0.719384603,74.62958909,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-20,-2.921085339,35.48714592,0,260.2660234,0.496224862,0.045408522,0.151509971,5.3071046,241.1561852,15.69665822,1.256580943,8.018961513,1.663521619,0.053039485,0.220771538,1.6831604,72.95346542,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-21,1.586352247,40.93167123,0,283.1537103,1.827552476,0.100940191,0.142732202,8.629151115,-56.72640181,-0.357248653,0.934485162,5.838707727,0.97931148,-0.028614703,0.264361358,0.446263416,35.9981753,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-22,-1.799368278,29.79003186,0,329.1429807,0.831427388,0.105213246,0.026254467,-27.12521475,304.8673591,5.859598507,0.180887041,8.991720964,1.596143242,0.03518806,0.237281515,1.074065928,31.54006515,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-23,3.994263204,37.61789087,0,321.0955713,0.485647787,0.008248753,0.048679498,80.95724407,692.9819186,59.22456954,1.241192052,5.48968351,3.414249684,0.007888437,0.13994271,0.619588054,54.85058046,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-24,-0.970070213,31.1879902,0,226.5877713,1.600330558,-0.034035995,0.032481337,21.80111997,277.9633324,23.95818359,0.492764503,10.70554987,2.116821926,0.007356683,0.26646646,0.648105659,40.02762164,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-25,1.821494151,30.65054539,0,252.7434492,0.159736421,0.162592794,0.049047998,19.36108021,251.2656852,22.91706898,0.346325374,4.67498451,1.343745014,0.028326411,0.102580742,0.966000552,58.37079197,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-26,0.917294754,33.16502914,0,274.9228143,0.486178133,0.202175228,-0.002200825,52.44580515,482.7816656,26.43279836,0.201530207,6.730603367,1.65446984,-0.021328239,0.037636069,-0.41408317,24.28780014,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-27,-1.993020071,27.90477329,0,296.8033348,1.359230963,0.089731846,-0.016586432,33.72340051,253.323908,35.58003963,0.726469222,9.46843204,2.279956952,0.060174264,0.602435761,0.314406892,59.60420686,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-28,4.152058943,25.85026871,0,304.6315257,0.342307149,0.006908799,-0.031405421,34.91597824,569.8546358,14.30563854,0.007849903,11.44772655,0.717700492,0.017685908,-0.117843615,-1.131338199,42.55884734,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-29,1.705005718,19.46530657,0,263.0141876,0.518926076,0.076671304,0.093826852,9.897459017,46.56425809,7.912194676,1.883220535,8.858666484,2.246018751,-0.006856689,0.258470029,-0.041341232,49.50712281,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-30,0.2527784,39.20787777,0,286.5283653,1.030205926,0.167748121,0.083077473,43.26717629,90.82647614,6.673163989,0.797681946,8.870590517,2.172913302,0.041229641,0.249961236,0.703004851,45.50514397,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-08-31,0.735015138,49.55525746,0,353.2944565,0.60633592,0.014176963,-0.038615123,53.93034707,580.6771228,22.33754297,0.744153089,7.532615858,1.7075879,0.044959011,0.375091914,0.575523847,72.50566863,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-01,1.782724143,40.59967239,0,285.090914,1.21346436,0.069340609,0.037040599,10.37938479,111.7847575,22.12911128,1.22797885,13.39169473,2.676978722,0.055741797,0.42984527,1.740521106,107.4054007,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-02,0.240867029,42.68219662,0,240.7214042,0.423198305,0.206501318,0.010871183,36.11182712,563.9774181,26.30961585,0.531220587,7.968179194,1.849205359,0.125594487,0.774760597,2.19568534,60.72563011,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-03,-7.811003429,26.14563514,0,258.3889442,0.246918849,0.019037608,0.071573525,18.12036318,465.157374,1.481198716,0.879113818,8.295372006,1.659247929,0.00939153,0.043399545,0.755417085,56.5110725,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-04,5.437571768,33.26804497,0,345.0739486,1.006816326,0.094708863,-0.096553787,34.88847143,344.6741866,10.09905985,0.465638551,2.683405639,0.596471272,0.018235049,0.248392313,1.274231092,19.35937563,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-05,2.326695722,31.34763646,0,234.1667567,0.630255229,0.065395183,0.111596053,26.15375791,409.9540835,19.40829665,0.863802407,17.34393851,1.37086594,0.004150034,-0.213477353,0.066648949,66.02286122,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-06,2.783564558,36.22717508,0,325.8043649,0.036804011,0.141038545,0.103484238,36.58836064,593.3961551,22.87131937,0.875281716,5.832675163,2.982462468,0.000235589,0.088059379,0.64585328,42.50065531,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-07,3.129128298,27.50128351,0,163.5843852,1.975142222,0.04413103,0.026329007,49.79345395,261.3890432,39.35606507,1.472706409,13.65151708,1.470576732,-0.030706238,-0.004589616,-0.274522199,35.42277276,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-08,4.781821067,23.8062446,0,315.9763491,0.202346735,0.168715739,0.123822326,-1.242568924,51.24501676,6.249939234,0.766391389,2.132513644,0.797205674,0.066114282,0.336986013,2.459279645,66.02102959,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-09,-1.110167752,30.41066461,0,235.0431366,-0.233042289,0.062087143,-0.004487659,35.60771743,382.3791186,3.964368655,0.784361419,17.77440127,2.134197869,0.03136337,0.496591915,1.713383044,98.61500113,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-10,3.986532565,58.36036578,0,296.0833047,1.243019265,0.011993938,-0.026184322,24.9296352,494.1659538,5.06164606,0.638578744,2.443830819,1.82505438,0.033668706,0.183051174,0.917504266,24.52262865,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-11,1.286749398,26.69128458,0,275.5861698,0.490969478,-0.040472479,0.028727614,25.95872314,353.2012086,-5.704344528,1.143937786,7.100803768,0.994069999,0.005906014,0.52772406,-0.319299939,55.82060619,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-12,3.138693901,37.53792847,0,311.7317767,0.252540376,0.055278626,0.03871422,35.77177017,376.2035297,15.8902071,0.673414181,8.957742161,1.171583421,0.024361503,0.270120084,0.776450664,60.76653909,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-13,2.70305925,7.42433324,0,337.2071953,1.383488166,0.094161454,-0.003844617,17.16743702,295.656765,13.47775454,0.776647182,7.056608154,2.14675797,0.01066556,0.296484412,1.079102757,34.2991421,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-14,2.091520114,50.27027726,0,379.2254893,0.055727291,0.058634403,-0.02517361,58.72640031,552.3465787,31.38812128,1.241607053,9.469930182,2.061556058,0.008680024,0.235963926,0.225558603,82.56809937,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-15,-2.577238712,10.67019987,0,278.9587448,0.187174548,0.1820825,0.040073704,-14.45716862,236.9582482,-0.243576416,0.853415089,8.154863399,1.335940041,0.040270638,0.162466627,-0.307369715,68.59126822,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-16,-0.132990071,27.14146927,0,349.9219095,0.462800595,0.152946607,0.059636893,31.75332732,358.6661591,24.78182226,0.508026728,-5.958993069,1.834145158,0.036688451,0.122122903,0.711934972,40.88253458,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-17,1.699898669,27.07570906,0,267.4215915,1.410808994,0.001668339,0.015705615,28.04198419,75.76285833,17.52104945,0.313700725,5.2596661,0.599568868,-0.017962563,0.143685719,-0.738863852,74.61520331,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-18,-2.439591324,25.24474589,0,296.0022955,0.806816692,-0.005223274,0.030587228,30.32387693,160.2062205,24.79561725,1.055702307,15.31090635,2.046826105,0.03237668,0.250816102,0.327696338,41.8935785,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-19,-1.382206781,12.78856582,0,327.2517818,0.714871909,0.102122863,0.179922854,-21.81279296,11.49423446,0.519377746,0.628571863,6.326145001,1.524637932,0.085338052,0.376014637,1.271910952,37.0630977,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-20,1.541668279,20.04885353,0,277.8093709,0.952456746,-0.029494798,0.070983823,-3.75345771,42.6667608,-4.143222078,1.218904086,10.5163543,2.574004727,-0.0060567,0.298552212,0.305778556,56.74648613,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-21,9.694828951,34.2063946,0,358.3648604,0.160810159,0.03277563,0.126843175,45.08627272,450.3658271,-3.324582586,1.095483141,9.025938461,3.249931924,0.002424348,0.080549956,0.385711437,54.0902733,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-22,10.13706616,24.60461421,0,271.2176293,0.941848605,0.164242689,0.091325298,23.84083886,338.3097695,22.38917428,1.596169772,10.09228333,2.586427745,0.017175994,0.28920838,0.378151936,65.34907028,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-23,3.935306328,23.95611527,0,259.7949033,0.250695121,0.139113308,0.062722524,68.93260715,542.6257598,37.27187736,2.406035586,18.27574312,4.622121948,0.021942724,0.104230352,0.424524975,75.07274827,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-24,1.502108481,27.33588532,0,208.9367372,0.755034865,0.175234548,0.024009742,8.603502161,185.0083055,23.02094315,1.193391794,7.077180239,0.969094165,0.003036571,0.165702538,0.659992148,74.75129333,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-25,7.534203018,26.73816984,0,323.1494517,0.877353075,0.110661764,-0.036065139,14.93815907,446.3900997,20.94027805,0.678522683,4.554261201,0.225667645,-0.009353505,-0.064555896,1.167323011,87.24929398,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-26,8.945471239,25.26828367,0,211.3402004,0.133387733,0.196252762,0.079339751,35.37452644,167.5429578,23.65892446,1.611118156,21.03364123,4.172296444,0.064134383,0.318027559,2.030748337,60.66061065,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-27,14.51883059,31.36007705,0,238.6740578,0.851004293,0.018311743,0.032403967,23.76261347,292.6189416,34.31074883,0.976130188,8.610220181,3.282627138,0.000906655,-0.339981499,0.189868688,66.28010143,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-28,10.35172116,33.24547092,0,287.4694604,0.168189351,0.109848325,0.038868989,80.42132754,528.3790531,22.06640974,1.657132693,15.99362062,2.153335756,0.004314118,0.705362636,0.164346656,33.79935855,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-29,16.1160296,42.07445896,0,249.0627695,-0.015976113,0.138692246,0.015532449,21.81670242,385.9441541,19.90989517,0.432957338,4.47980536,1.331676829,-0.02448331,0.299560451,0.32794033,53.90547072,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-09-30,15.06221494,29.14103169,0,225.5477385,1.305641557,0.196865982,0.066158905,17.55329663,613.8427018,19.38210201,2.007808751,7.556256173,2.947936685,-0.047490269,0.069762534,-0.046155602,69.18022353,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-10-01,8.858015563,27.32597313,0,336.6792344,1.35421249,0.145572604,-0.041712519,29.92471578,234.0660287,14.43729647,0.167767566,-0.367265964,0.173200499,0.049549791,0.272984326,1.457111145,55.46476281,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-10-02,10.58429505,-2.256453234,0,353.7284133,1.269597597,0.148963319,-0.024315601,20.90206617,75.33560081,15.13396246,0.270096019,8.922241758,1.457873972,0.018133747,-0.088270682,0.63148819,18.21666355,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-10-03,15.8380061,29.17726253,0,231.2268971,0.319256063,0.185053345,-0.038295289,58.51173587,534.3079934,26.81550185,1.554769774,12.96971212,3.317782897,0.000724452,0.179664552,0.641639474,104.5771202,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-10-04,11.95257183,29.20444794,0,253.3886809,0.804568557,0.028659312,-0.043101612,4.834139155,-29.61409742,17.55671945,0.941294794,7.706890606,2.972423712,0.048139988,0.416603847,1.62715354,37.2966227,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-10-05,10.49982293,18.20976734,0,334.8368525,1.169871082,0.131475906,0.050463637,54.44932807,306.5667867,44.53324241,0.868349336,6.972522515,0.570148923,0.015080423,0.059146269,0.621285468,43.61867844,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-10-06,3.561939056,38.00535495,0,294.0320615,0.340176553,0.187071161,-0.043382802,37.44501443,242.3564612,-1.260638658,0.801870928,14.95363591,0.706240492,0.058123843,0.255070664,1.195954535,22.51400683,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-10-07,5.061856831,21.29604019,0,268.2604098,0.367943013,0.09920648,0.007369175,19.8631511,251.6234933,21.89870084,1.03197129,10.74962538,1.600619375,-0.007837754,0.481043284,1.5242573,65.30524227,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-10-08,5.986996329,28.75897263,0,310.6614929,-0.176657688,0.065251487,0.058650574,-3.692848249,165.263111,23.17658623,0.494362786,3.064931486,0.904576077,0.036737806,0.195943782,-1.015909035,83.15003714,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-10-09,-0.165034994,12.62186911,0,333.3028067,0.43796307,0.110459814,-0.039674057,29.3634829,428.7811271,29.92326919,0.068436398,5.811037154,1.450849545,0.011920736,0.023837003,0.326627295,75.32712224,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-10-10,0.665042513,23.76188902,0,338.8374952,0.955667007,0.192397411,0.016943191,-20.96291366,-172.030362,-8.90305478,0.369781744,4.762927288,0.487284135,0.022466987,0.579875327,1.700925127,77.27161201,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2000-10-11,-0.916238042,12.87009341,0,260.4519958,0.435727097,0.09219233,0.125640354,23.51062569,420.005817,20.78711936,0.046064109,9.078506515,0.949278932,0.067066268,0.565844788,0.705452648,73.86364169,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
